frequency,raw
73.964211,5.23474845
74.500588,5.18093772
75.040856,5.128582799
75.585041,5.081660103
76.133173,5.037522818
76.685279,4.995621763
77.24139,4.955250614
77.801533,4.913878797
78.365738,4.871834116
78.934035,4.829192392
79.506453,4.785986235
80.083022,4.741858184
80.663773,4.69626982
81.248735,4.650515356
81.837939,4.60551429
82.431415,4.560495322
83.029196,4.514845615
83.631312,4.46899228
84.237794,4.423635734
84.848674,4.378483351
85.463984,4.332970268
86.083756,4.286988985
86.708023,4.239895491
87.336817,4.191840173
87.970171,4.142572311
88.608118,4.092996576
89.250691,4.044347601
89.897924,3.995902758
90.54985,3.947225266
91.206504,3.898802114
91.867921,3.851222895
92.534133,3.803847775
93.205177,3.756246312
93.881088,3.708577757
94.5619,3.661050323
95.247649,3.612656824
95.938371,3.563053471
96.634102,3.51331808
97.334878,3.463230329
98.040736,3.411470697
98.751713,3.358813295
99.467846,3.306229919
100.189173,3.255311771
100.91573,3.207244184
101.647556,3.159652446
102.384689,3.111926581
103.127168,3.064078511
103.875031,3.015947136
104.628318,2.967688045
105.387067,2.919418424
106.151319,2.870551232
106.921112,2.820845856
107.696489,2.770491764
108.477488,2.719485236
109.264151,2.667970042
110.056518,2.615970783
110.854632,2.563547557
111.658534,2.510703148
112.468265,2.457570935
113.283868,2.404141663
114.105386,2.350183768
114.932862,2.295686219
115.766338,2.240479919
116.605859,2.18510679
117.451468,2.131783062
118.303208,2.082198155
119.161126,2.036137009
120.025265,1.990625485
120.895671,1.942663769
121.772388,1.891986733
122.655464,1.837178881
123.544943,1.778960939
124.440873,1.719685868
125.3433,1.659152192
126.252272,1.597734001
127.167835,1.537078179
128.090037,1.478880443
129.018927,1.425367284
129.954554,1.374236027
130.896965,1.323799945
131.846211,1.272596025
132.80234,1.220369244
133.765403,1.167239079
134.73545,1.11361716
135.712532,1.05934388
136.6967,1.004022093
137.688004,0.9478687713
138.686497,0.8914841533
139.692232,0.8351104888
140.705259,0.7805973861
141.725633,0.7274157321
142.753407,0.674164348
143.788633,0.6200993179
144.831368,0.5652834058
145.881663,0.5084507329
146.939576,0.4501731806
148.00516,0.3914881465
149.078472,0.3323333714
150.159567,0.2723947456
151.248503,0.211423347
152.345335,0.149913648
153.450121,0.08814864955
154.562918,0.02626219599
155.683786,-0.03507050447
156.812782,-0.09593135128
157.949966,-0.1546017795
